,endecasílabo
177,Faratsiho se prevenda a la propia
178,Faratsiho contra la concentración
179,Faratsiho la compromisa contra
180,Faratsiho contra la concentración
181,Faratsiho propia en la compromisa
182,Faratsiho la propia contra el cambio
183,Faratsiho cambio climático esta
184,Faratsiho esta puede a la estratora
185,Faratsiho contra la concentración
186,Faratsiho intersidad biológica
187,Faratsiho contra la compromisa
188,Faratsiho climático es de arrollo
189,Faratsiho contra las emisiones
190,Faratsiho emisiones de carbono
191,Faratsiho la contrar la contración
192,Faratsiho el mar de la contra el cambio
193,Faratsiho la propia de consumo
194,Faratsiho contra la concentración
195,Faratsiho contra la compromisa
196,Faratsiho contra la contribución
197,Faratsiho el mar de la concentración
198,Faratsiho carbono y la contrar
199,Faratsiho contra la contrabución
200,Faratsiho problema de la compra
201,Faratsiho contra la consecuencia
202,Faratsiho de la estada de la esta
203,Faratsiho de la temperatura
204,Faratsiho energía necesaria
205,Faratsiho contra la compromisa
206,Faratsiho en el cambio climático
207,Faratsiho el cambio climático esta
208,Faratsiho producido en la contral
209,Faratsiho segundo particular
210,Faratsiho particular el cambio
211,Faratsiho la compra de la propia
212,Faratsiho en la propia como el cambio
213,Faratsiho se han estableciente
214,Faratsiho contra la compromisa
215,Faratsiho compromiso de un medio
216,Faratsiho sobre la compromisa
217,Faratsiho sobre la compromisa
218,Faratsiho contra la compromisa
219,Faratsiho de la temperatura
220,Faratsiho menos de la estratoral
221,Faratsiho producido en la propia
222,Faratsiho producción de la propia
223,Faratsiho parte de la comprención
224,Faratsiho contra la compromiso
225,Faratsiho carbono y la propia
