,endecasílabo
135,Popondetta el cambio climático esta
136,Popondetta se producir el cambio
137,Popondetta la contrar los contrales
138,Popondetta el consumo de carbono
139,Popondetta carbono en la atmósfera
140,Popondetta la esta a la concentración
141,Popondetta permitado en la propia
142,Popondetta metos las emisiones
143,Popondetta producido en la propia
144,Popondetta en la propia contra el cambio
145,Popondetta energía para el cambio
146,Popondetta contra la concentración
147,Popondetta producto a la producción
148,Popondetta el calentamiento global
149,Popondetta contra la compromisa
150,Popondetta carbono a la producción
151,Popondetta contra la concentración
152,Popondetta contra la compromisa
153,Popondetta contra la contra el cambio
154,Popondetta contrado en la comprensión
155,Popondetta segundo las mayores
156,Popondetta las mayores producción
157,Popondetta contra la compromisa
158,Popondetta en el cambio climático
159,Popondetta el cambio climático esta
160,Popondetta problema de la propia
161,Popondetta la propia como contra
162,Popondetta contra la diversidad
163,Popondetta parte de la producción
164,Popondetta contra la contra el cambio
165,Popondetta contra las emisiones
166,Popondetta emisiones de carbono
167,Popondetta carbono de la propia
168,Popondetta con la propia de cambio
169,Popondetta desarrollar el cambio
170,Popondetta climático en el cambio
171,Popondetta contra la compromisa
172,Popondetta el mercado de la contrar
173,Popondetta ser seguir en el cambio
174,Popondetta contra la capacidad
175,Popondetta la propia contra el cambio
176,Popondetta contra la diversidad
177,Popondetta se prevenda a la propia
178,Popondetta contra la concentración
179,Popondetta la compromisa contra
180,Popondetta contra la concentración
181,Popondetta propia en la compromisa
182,Popondetta la propia contra el cambio
183,Popondetta cambio climático esta
184,Popondetta esta puede a la estratora
185,Popondetta contra la concentración
186,Popondetta intersidad biológica
187,Popondetta contra la compromisa
188,Popondetta climático es de arrollo
189,Popondetta contra las emisiones
190,Popondetta emisiones de carbono
191,Popondetta la contrar la contración
192,Popondetta el mar de la contra el cambio
193,Popondetta la propia de consumo
194,Popondetta contra la concentración
195,Popondetta contra la compromisa
196,Popondetta contra la contribución
197,Popondetta el mar de la concentración
198,Popondetta carbono y la contrar
199,Popondetta contra la contrabución
200,Popondetta problema de la compra
201,Popondetta contra la consecuencia
202,Popondetta de la estada de la esta
203,Popondetta de la temperatura
204,Popondetta energía necesaria
205,Popondetta contra la compromisa
206,Popondetta en el cambio climático
207,Popondetta el cambio climático esta
208,Popondetta producido en la contral
209,Popondetta segundo particular
210,Popondetta particular el cambio
211,Popondetta la compra de la propia
212,Popondetta en la propia como el cambio
213,Popondetta se han estableciente
214,Popondetta contra la compromisa
215,Popondetta compromiso de un medio
216,Popondetta sobre la compromisa
217,Popondetta sobre la compromisa
218,Popondetta contra la compromisa
219,Popondetta de la temperatura
220,Popondetta menos de la estratoral
221,Popondetta producido en la propia
222,Popondetta producción de la propia
223,Popondetta parte de la comprención
224,Popondetta contra la compromiso
225,Popondetta carbono y la propia
