,verse,terminacion
38,Belo Horizonte el proyecto sobre,"[<'so':sV>, <'bre':ccV>]"
39,Belo Horizonte se pueden marcha,"[<'mar':cVc>, <'cha':ccV>]"
40,Belo Horizonte de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
41,Belo Horizonte nible en el carbón,"[<'car':cVc>, <'bón':cVc>]"
42,Belo Horizonte de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
43,Belo Horizonte y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
44,Belo Horizonte en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
45,Belo Horizonte de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
46,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
47,Belo Horizonte al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
48,Belo Horizonte definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
49,Belo Horizonte de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
50,Belo Horizonte de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
51,Belo Horizonte de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
52,Belo Horizonte con el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
53,Belo Horizonte la de la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
54,Belo Horizonte los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
55,Belo Horizonte co en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
56,Belo Horizonte a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
57,Belo Horizonte entre la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
58,Belo Horizonte de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
59,Belo Horizonte de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
60,Belo Horizonte de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
61,Belo Horizonte en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
62,Belo Horizonte ción en la cauta,"[<'cau':cVv>, <'ta':cV>]"
63,Belo Horizonte y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
64,Belo Horizonte la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
65,Belo Horizonte se desarrollan,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llan':ccVc>]"
66,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
67,Belo Horizonte las principales,"[<'prin':ccvc>, <'ci':cv>, <'pa':cV>, <'les':cVs>]"
68,Belo Horizonte r para mayor,"[<'ma':cV>, <'yor':cVc>]"
69,Belo Horizonte aumento del clima,"[<'cli':ccv>, <'ma':cV>]"
70,Belo Horizonte clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
71,Belo Horizonte consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
72,Belo Horizonte para despector,"[<'des':cVs>, <'pec':cVc>, <'tor':cVc>]"
73,Belo Horizonte de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
74,Belo Horizonte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
75,Belo Horizonte de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
76,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
77,Belo Horizonte por consumidor,"[<'con':cVc>, <'su':sv>, <'mi':cv>, <'dor':cVc>]"
78,Belo Horizonte xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
79,Belo Horizonte la electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
80,Belo Horizonte de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
81,Belo Horizonte son los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
82,Belo Horizonte los sueños primer,"[<'pri':ccv>, <'mer':cVc>]"
83,Belo Horizonte con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
84,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
85,Belo Horizonte como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
86,Belo Horizonte calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
87,Belo Horizonte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
88,Belo Horizonte registrar como,"[<'co':cV>, <'mo':cV>]"
89,Belo Horizonte n la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
90,Belo Horizonte de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
91,Belo Horizonte están en el medio,"[<'me':cV>, <'dio':cvV>]"
92,Belo Horizonte en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
93,Belo Horizonte la converioncia,"[<'con':cVc>, <'ve':cV>, <'rion':cvVc>, <'cia':cvV>]"
94,Belo Horizonte las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
95,Belo Horizonte de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
96,Belo Horizonte sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
97,Belo Horizonte en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
98,Belo Horizonte de la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
99,Belo Horizonte de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
100,Belo Horizonte de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
101,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
102,Belo Horizonte de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
103,Belo Horizonte de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
104,Belo Horizonte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
105,Belo Horizonte de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
106,Belo Horizonte de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
107,Belo Horizonte de la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
108,Belo Horizonte los medios de este,"[<'es':Vs>, <'te':cV>]"
109,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
110,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
111,Belo Horizonte de los alternos,"[<'al':Vc>, <'ter':cVc>, <'nos':cVs>]"
112,Belo Horizonte alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
113,Belo Horizonte cuantificación,"[<'cuan':cvVc>, <'ti':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
114,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
115,Belo Horizonte de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
116,Belo Horizonte de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
117,Belo Horizonte de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
118,Belo Horizonte amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
119,Belo Horizonte de las palibres,"[<'pa':cV>, <'li':cv>, <'bres':ccVs>]"
120,Belo Horizonte estado por algo,"[<'al':Vc>, <'go':cV>]"
121,Belo Horizonte de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
122,Belo Horizonte mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
123,Belo Horizonte entre la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
124,Belo Horizonte el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
125,Belo Horizonte de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
126,Belo Horizonte que incorterida,"[<'in':vc>, <'cor':cVc>, <'te':cV>, <'ri':cv>, <'da':cV>]"
127,Belo Horizonte gei no establecer,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cer':cVc>]"
128,Belo Horizonte consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
129,Belo Horizonte de las países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
130,Belo Horizonte la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
131,Belo Horizonte de los informes,"[<'in':vc>, <'for':cVc>, <'mes':cVs>]"
132,Belo Horizonte la contentación,"[<'con':cVc>, <'ten':cVc>, <'ta':cV>, <'ción':cvVc>]"
133,Belo Horizonte pueda despertar,"[<'des':cVs>, <'pe':cV>, <'rtar':ccVc>]"
134,Belo Horizonte que los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
135,Belo Horizonte la compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
136,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
137,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
138,Belo Horizonte la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
139,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
140,Belo Horizonte de los extramos,"[<'ex':Vx>, <'tra':ccV>, <'mos':cVs>]"
141,Belo Horizonte en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
142,Belo Horizonte ante la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
143,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
144,Belo Horizonte las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
145,Belo Horizonte en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
146,Belo Horizonte la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
147,Belo Horizonte de carbono algo,"[<'al':Vc>, <'go':cV>]"
148,Belo Horizonte en el actual también,"[<'tam':cVc>, <'bién':cvVc>]"
149,Belo Horizonte en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
150,Belo Horizonte la reducida,"[<'re':cV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
151,Belo Horizonte tiempo la mayor,"[<'ma':cV>, <'yor':cVc>]"
152,Belo Horizonte la mayor parte,"[<'par':cVc>, <'te':cV>]"
153,Belo Horizonte del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
154,Belo Horizonte muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
155,Belo Horizonte de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
156,Belo Horizonte del pauso medio,"[<'me':cV>, <'dio':cvV>]"
157,Belo Horizonte a las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
158,Belo Horizonte la emisión de este,"[<'es':Vs>, <'te':cV>]"
159,Belo Horizonte s de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
160,Belo Horizonte para el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
161,Belo Horizonte de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
162,Belo Horizonte de los impactos,"[<'im':vc>, <'pac':cVc>, <'tos':cVs>]"
163,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
164,Belo Horizonte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
165,Belo Horizonte efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
166,Belo Horizonte la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
167,Belo Horizonte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
168,Belo Horizonte la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
169,Belo Horizonte del mar soda este,"[<'es':Vs>, <'te':cV>]"
170,Belo Horizonte competen campas,"[<'cam':cVc>, <'pas':cVs>]"
171,Belo Horizonte de los polotios,"[<'po':cV>, <'lo':cV>, <'tios':cvVs>]"
172,Belo Horizonte la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
173,Belo Horizonte de la contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
174,Belo Horizonte calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
175,Belo Horizonte mundo en el besta,"[<'bes':cVs>, <'ta':cV>]"
176,Belo Horizonte la internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
177,Belo Horizonte de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
178,Belo Horizonte la cual controlar,"[<'con':cVc>, <'tro':ccV>, <'lar':cVc>]"
179,Belo Horizonte amor de la capa,"[<'ca':cV>, <'pa':cV>]"
180,Belo Horizonte los pasos así,"[<'a':V>, <'sí':sV>]"
181,Belo Horizonte los contenidos,"[<'con':cVc>, <'te':cV>, <'ni':cv>, <'dos':cVs>]"
182,Belo Horizonte segundo mundial,"[<'mun':cvc>, <'dial':cvVc>]"
183,Belo Horizonte las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
184,Belo Horizonte de golíticos,"[<'go':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
185,Belo Horizonte de la ieversidad,"[<'ie':vV>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
186,Belo Horizonte ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
187,Belo Horizonte el convenio sobre,"[<'so':sV>, <'bre':ccV>]"
188,Belo Horizonte sobre el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
189,Belo Horizonte guarda ante para,"[<'pa':cV>, <'ra':cV>]"
190,Belo Horizonte la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
191,Belo Horizonte a la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
192,Belo Horizonte informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
193,Belo Horizonte de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
194,Belo Horizonte de la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
195,Belo Horizonte la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
196,Belo Horizonte de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
197,Belo Horizonte de contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
198,Belo Horizonte de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
199,Belo Horizonte esta concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
200,Belo Horizonte en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
201,Belo Horizonte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
202,Belo Horizonte ha muy difícil,"[<'di':cv>, <'fí':cV>, <'cil':cvc>]"
203,Belo Horizonte la deficienta,"[<'de':cV>, <'fi':cv>, <'cien':cvVc>, <'ta':cV>]"
204,Belo Horizonte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
205,Belo Horizonte las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
206,Belo Horizonte de la primera,"[<'pri':ccv>, <'me':cV>, <'ra':cV>]"
207,Belo Horizonte marca a elemente,"[<'e':V>, <'le':cV>, <'men':cVc>, <'te':cV>]"
208,Belo Horizonte esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
209,Belo Horizonte de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
210,Belo Horizonte calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
211,Belo Horizonte de la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
212,Belo Horizonte de la cupación,"[<'cu':cv>, <'pa':cV>, <'ción':cvVc>]"
213,Belo Horizonte los partes de esta,"[<'es':Vs>, <'ta':cV>]"
214,Belo Horizonte me aler con tanto,"[<'tan':cVc>, <'to':cV>]"
215,Belo Horizonte tando el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
216,Belo Horizonte la electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
217,Belo Horizonte s de un contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
218,Belo Horizonte de la encusita,"[<'en':Vc>, <'cu':cv>, <'si':sv>, <'ta':cV>]"
219,Belo Horizonte de la mitura,"[<'mi':cv>, <'tu':cv>, <'ra':cV>]"
220,Belo Horizonte de los restondes,"[<'res':cVs>, <'ton':cVc>, <'des':cVs>]"
221,Belo Horizonte de los productos,"[<'pro':ccV>, <'duc':cvc>, <'tos':cVs>]"
222,Belo Horizonte de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
223,Belo Horizonte de las últimas,"[<'úl':Vc>, <'ti':cv>, <'mas':cVs>]"
224,Belo Horizonte para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
225,Belo Horizonte la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
226,Belo Horizonte los asosicos,"[<'a':V>, <'so':sV>, <'si':sv>, <'cos':cVs>]"
227,Belo Horizonte de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
228,Belo Horizonte medioambiental,"[<'me':cV>, <'dio':cvV>, <'am':Vc>, <'bien':cvVc>, <'tal':cVc>]"
229,Belo Horizonte pueden reprevar,"[<'re':cV>, <'pre':ccV>, <'var':cVc>]"
230,Belo Horizonte calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
231,Belo Horizonte y la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
232,Belo Horizonte te de evaluación,"[<'e':V>, <'va':cV>, <'lua':cvV>, <'ción':cvVc>]"
233,Belo Horizonte sociedad para,"[<'pa':cV>, <'ra':cV>]"
234,Belo Horizonte para compesar,"[<'com':cVc>, <'pe':cV>, <'sar':sVc>]"
235,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
236,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
237,Belo Horizonte de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
238,Belo Horizonte las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
239,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
240,Belo Horizonte al besoar medio,"[<'me':cV>, <'dio':cvV>]"
241,Belo Horizonte de la mitura,"[<'mi':cv>, <'tu':cv>, <'ra':cV>]"
242,Belo Horizonte s intervales,"[<'in':vc>, <'ter':cVc>, <'va':cV>, <'les':cVs>]"
243,Belo Horizonte de constitución,"[<'cons':cVcs>, <'ti':cv>, <'tu':cv>, <'ción':cvVc>]"
244,Belo Horizonte que el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
245,Belo Horizonte en la actualización,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
246,Belo Horizonte del clima de esta,"[<'es':Vs>, <'ta':cV>]"
247,Belo Horizonte muchas discribes,"[<'dis':cvs>, <'cri':ccv>, <'bes':cVs>]"
248,Belo Horizonte discribes para,"[<'pa':cV>, <'ra':cV>]"
249,Belo Horizonte menos se decer,"[<'de':cV>, <'cer':cVc>]"
250,Belo Horizonte ter presuporción,"[<'pre':ccV>, <'su':sv>, <'por':cVc>, <'ción':cvVc>]"
251,Belo Horizonte los combastibles,"[<'com':cVc>, <'bas':cVs>, <'ti':cv>, <'bles':ccVs>]"
252,Belo Horizonte del mismo pero,"[<'pe':cV>, <'ro':cV>]"
253,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
254,Belo Horizonte países de estos,"[<'es':Vs>, <'tos':cVs>]"
255,Belo Horizonte los crecimientos,"[<'cre':ccV>, <'ci':cv>, <'mien':cvVc>, <'tos':cVs>]"
256,Belo Horizonte de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
257,Belo Horizonte de la expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
258,Belo Horizonte el economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
259,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
260,Belo Horizonte adaptación entre,"[<'en':Vc>, <'tre':ccV>]"
261,Belo Horizonte entre las recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
262,Belo Horizonte de los consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
263,Belo Horizonte de los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
264,Belo Horizonte de la primera,"[<'pri':ccv>, <'me':cV>, <'ra':cV>]"
265,Belo Horizonte de la reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
266,Belo Horizonte ntra el nuevo siglo,"[<'si':sv>, <'glo':ccV>]"
267,Belo Horizonte de la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
268,Belo Horizonte la mayor parte,"[<'par':cVc>, <'te':cV>]"
269,Belo Horizonte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
270,Belo Horizonte contaminacion,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cion':cvVc>]"
271,Belo Horizonte la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
272,Belo Horizonte de las cartidas,"[<'car':cVc>, <'ti':cv>, <'das':cVs>]"
273,Belo Horizonte de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
274,Belo Horizonte el algo del medio,"[<'me':cV>, <'dio':cvV>]"
275,Belo Horizonte este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
276,Belo Horizonte no se despendian,"[<'des':cVs>, <'pen':cVc>, <'dian':cvVc>]"
277,Belo Horizonte de los metanos,"[<'me':cV>, <'ta':cV>, <'nos':cVs>]"
