,endecasílabo
291,Sunbury compromiso de la propia
292,Sunbury la energía necesaria
293,Sunbury carbono a la compromisa
294,Sunbury ser producido en la contral
295,Sunbury estado de los países
296,Sunbury parte de la concentración
297,Sunbury compra de la propia como
298,Sunbury en el contrado en la propia
299,Sunbury en la propia como el cambio
300,Sunbury antes de la compromiso
301,Sunbury compromisa contra el cambio
302,Sunbury contra el cambio climático
303,Sunbury de compromiso de un medio
304,Sunbury en el contral de la propia
305,Sunbury permitan para la compra
306,Sunbury la compra de compromiso
307,Sunbury la propia de la comprensión
308,Sunbury cambio climático sobre
309,Sunbury la propia de compromiso
310,Sunbury estado de la producción
311,Sunbury marco de la concentración
312,Sunbury la temperatura mundial
313,Sunbury ser producido en la propia
314,Sunbury la propia con la producción
315,Sunbury parte de la concentración
316,Sunbury menos en la compromisa
317,Sunbury propuesta en la contrabución
318,Sunbury marco de la concentración
319,Sunbury estado en la capacidad
320,Sunbury de carbono y la propia
