,verse,terminacion
41,Barcelona de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Barcelona los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,Barcelona timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
44,Barcelona general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,Barcelona el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
46,Barcelona se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
47,Barcelona al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
48,Barcelona el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
49,Barcelona de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
50,Barcelona s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
51,Barcelona n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
52,Barcelona la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
53,Barcelona a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
54,Barcelona de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
55,Barcelona por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
56,Barcelona de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
57,Barcelona consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,Barcelona de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
59,Barcelona se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
60,Barcelona para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
61,Barcelona del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
62,Barcelona consideración para,"[<'pa':cV>, <'ra':cV>]"
63,Barcelona cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
64,Barcelona podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
65,Barcelona en el mercado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
66,Barcelona las oficinas para,"[<'pa':cV>, <'ra':cV>]"
67,Barcelona ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
68,Barcelona bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
69,Barcelona en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
70,Barcelona de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
71,Barcelona comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
72,Barcelona por consumidor para,"[<'pa':cV>, <'ra':cV>]"
73,Barcelona siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
74,Barcelona los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
75,Barcelona las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
76,Barcelona puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
77,Barcelona concentración del caso,"[<'ca':cV>, <'so':sV>]"
78,Barcelona el mundo con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
79,Barcelona el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
80,Barcelona se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
81,Barcelona un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
82,Barcelona s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
83,Barcelona consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
84,Barcelona del clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
85,Barcelona primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
86,Barcelona calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
87,Barcelona global de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
88,Barcelona están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
89,Barcelona inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
90,Barcelona el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
91,Barcelona acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
92,Barcelona la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
93,Barcelona contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
94,Barcelona de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
95,Barcelona mente de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
96,Barcelona de la población están,"[<'es':Vs>, <'tán':cVc>]"
97,Barcelona el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
98,Barcelona previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
99,Barcelona carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
100,Barcelona problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
101,Barcelona del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
102,Barcelona de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
103,Barcelona o antes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
104,Barcelona los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
105,Barcelona algo de la comporcación,"[<'com':cVc>, <'por':cVc>, <'ca':cV>, <'ción':cvVc>]"
106,Barcelona con el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
107,Barcelona el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
108,Barcelona s pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
109,Barcelona de las países para,"[<'pa':cV>, <'ra':cV>]"
110,Barcelona que el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
111,Barcelona de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
112,Barcelona producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
113,Barcelona despertar lo que es una,"[<'u':v>, <'na':cV>]"
114,Barcelona al problema entre el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
115,Barcelona de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
116,Barcelona cial en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
117,Barcelona del principal responsar,"[<'res':cVs>, <'pon':cVc>, <'sar':sVc>]"
118,Barcelona tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
119,Barcelona del problema del medio,"[<'me':cV>, <'dio':cvV>]"
120,Barcelona del nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
121,Barcelona los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
122,Barcelona del pauso medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
123,Barcelona medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
124,Barcelona ambiente por la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
125,Barcelona los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
126,Barcelona procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
127,Barcelona los efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
128,Barcelona del mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
129,Barcelona el consumo en la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
130,Barcelona en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
131,Barcelona de los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
132,Barcelona sobre la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
133,Barcelona ambiente y un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
134,Barcelona un problema de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
135,Barcelona gran pera de los solor,"[<'so':sV>, <'lor':cVc>]"
136,Barcelona los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
137,Barcelona calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
138,Barcelona el sector energético,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'co':cV>]"
139,Barcelona bar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
140,Barcelona de la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
141,Barcelona cuenta a los paleares,"[<'pa':cV>, <'le':cV>, <'a':V>, <'res':cVs>]"
142,Barcelona de la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
143,Barcelona ante para lo que es algo,"[<'al':Vc>, <'go':cV>]"
144,Barcelona que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
145,Barcelona de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
146,Barcelona la energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
147,Barcelona nada ha muy difícil,"[<'di':cv>, <'fí':cV>, <'cil':cvc>]"
148,Barcelona de la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
149,Barcelona consecuencia del poder,"[<'po':cV>, <'der':cVc>]"
150,Barcelona del poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
151,Barcelona gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
152,Barcelona de la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
153,Barcelona la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
154,Barcelona a elemente con la salud,"[<'sa':sV>, <'lud':cvc>]"
155,Barcelona por esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
156,Barcelona de la segunda parte,"[<'par':cVc>, <'te':cV>]"
157,Barcelona la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
158,Barcelona control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
159,Barcelona cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
160,Barcelona del país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
161,Barcelona la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
162,Barcelona cara de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
163,Barcelona vidad para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
164,Barcelona problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
165,Barcelona ra a la mayor estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
166,Barcelona los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
167,Barcelona carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
168,Barcelona un sumo de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
169,Barcelona contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
170,Barcelona la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
171,Barcelona en la energía no es casa,"[<'ca':cV>, <'sa':sV>]"
172,Barcelona selia de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
173,Barcelona intervales de los años,"[<'a':V>, <'ños':cVs>]"
174,Barcelona de los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
175,Barcelona estados en la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
176,Barcelona de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
177,Barcelona para los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
178,Barcelona para que el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
179,Barcelona docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
180,Barcelona relación de los sueños,"[<'sue':svV>, <'ños':cVs>]"
181,Barcelona los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
182,Barcelona muchas discribes para,"[<'pa':cV>, <'ra':cV>]"
183,Barcelona discribes para menos,"[<'me':cV>, <'nos':cVs>]"
184,Barcelona para menos se decer,"[<'de':cV>, <'cer':cVc>]"
185,Barcelona de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
186,Barcelona s de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
187,Barcelona del mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
188,Barcelona de los países de estos,"[<'es':Vs>, <'tos':cVs>]"
189,Barcelona el consumo medio albental,"[<'a':V>, <'lben':ccVc>, <'tal':cVc>]"
190,Barcelona de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
191,Barcelona contribuir el el caso,"[<'ca':cV>, <'so':sV>]"
192,Barcelona el caso de la cuplición,"[<'cu':cv>, <'pli':ccv>, <'ción':cvVc>]"
193,Barcelona mundo de la reducción,"[<'re':cV>, <'duc':cvc>, <'ción':cvVc>]"
194,Barcelona la reducción del clima,"[<'cli':ccv>, <'ma':cV>]"
195,Barcelona el nuevo siglo de la esta,"[<'es':Vs>, <'ta':cV>]"
196,Barcelona protecolo de kioto,"[<'kio':cvV>, <'to':cV>]"
197,Barcelona de kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
198,Barcelona de la presencia empresa,"[<'em':Vc>, <'pre':ccV>, <'sa':sV>]"
199,Barcelona empresa por la enfermedad,"[<'en':Vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
200,Barcelona el almo el internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
201,Barcelona de la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
202,Barcelona de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
203,Barcelona recursos en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
204,Barcelona un cierto en el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
205,Barcelona para la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
206,Barcelona para el algo del medio,"[<'me':cV>, <'dio':cvV>]"
207,Barcelona el algo del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
208,Barcelona particular las partes,"[<'par':cVc>, <'tes':cVs>]"
209,Barcelona partes de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
210,Barcelona campan previsto puede,"[<'pue':cvV>, <'de':cV>]"
211,Barcelona el reino en los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
212,Barcelona gracia de las empresas,"[<'em':Vc>, <'pre':ccV>, <'sas':sVs>]"
213,Barcelona de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
214,Barcelona s de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
215,Barcelona además pero variable,"[<'va':cV>, <'ria':cvV>, <'ble':ccV>]"
216,Barcelona de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
217,Barcelona los tres estas posibles,"[<'po':cV>, <'si':sv>, <'bles':ccVs>]"
218,Barcelona de la luz al estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
219,Barcelona al estado se ha sido,"[<'si':sv>, <'do':cV>]"
220,Barcelona ha sido en el periodo,"[<'pe':cV>, <'rio':cvV>, <'do':cV>]"
221,Barcelona al amor es por directo,"[<'di':cv>, <'rec':cVc>, <'to':cV>]"
222,Barcelona de el problema se decir,"[<'de':cV>, <'cir':cvc>]"
223,Barcelona de de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
224,Barcelona medidas de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
225,Barcelona carbono están continuar,"[<'con':cVc>, <'ti':cv>, <'nuar':cvVc>]"
226,Barcelona capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
227,Barcelona s de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
228,Barcelona carbono de este interse,"[<'in':vc>, <'ter':cVc>, <'se':sV>]"
229,Barcelona carbón de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
230,Barcelona ra una esta contamora,"[<'con':cVc>, <'ta':cV>, <'mo':cV>, <'ra':cV>]"
231,Barcelona s en la demorica,"[<'de':cV>, <'mo':cV>, <'ri':cv>, <'ca':cV>]"
232,Barcelona de la energía para,"[<'pa':cV>, <'ra':cV>]"
233,Barcelona contror diencia a ausentiada,"[<'au':Vv>, <'sen':sVc>, <'tia':cvV>, <'da':cV>]"
234,Barcelona los s en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
235,Barcelona que el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
236,Barcelona los cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
237,Barcelona de inversión de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
238,Barcelona de la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
239,Barcelona carbono en los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
240,Barcelona carbono es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
241,Barcelona emisiones con el suelo,"[<'sue':svV>, <'lo':cV>]"
242,Barcelona del carbono en la vida,"[<'vi':cv>, <'da':cV>]"
243,Barcelona de la demperatura,"[<'dem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
244,Barcelona en el seguimiento para,"[<'pa':cV>, <'ra':cV>]"
245,Barcelona el enfrento de la capa,"[<'ca':cV>, <'pa':cV>]"
246,Barcelona de la energía solar,"[<'so':sV>, <'lar':cVc>]"
247,Barcelona la esta tu seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
248,Barcelona los partes de las partes,"[<'par':cVc>, <'tes':cVs>]"
249,Barcelona precisa en la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
250,Barcelona de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
251,Barcelona de las caracidades,"[<'ca':cV>, <'ra':cV>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
252,Barcelona contentrar el convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
253,Barcelona sociológico el sector,"[<'sec':sVc>, <'tor':cVc>]"
254,Barcelona en el carbón de las partes,"[<'par':cVc>, <'tes':cVs>]"
255,Barcelona de consecuencia de esa,"[<'e':V>, <'sa':sV>]"
256,Barcelona la seribilización,"[<'se':sV>, <'ri':cv>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
257,Barcelona en el marco del sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
258,Barcelona el consumo en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
259,Barcelona y el problema el medio,"[<'me':cV>, <'dio':cvV>]"
260,Barcelona el problema el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
261,Barcelona energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
262,Barcelona de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
263,Barcelona el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
264,Barcelona el paleo de la ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
265,Barcelona son casa en el segundo,"[<'se':sV>, <'gun':cvc>, <'do':cV>]"
266,Barcelona de adiptación de todos,"[<'to':cV>, <'dos':cVs>]"
267,Barcelona y por los emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
268,Barcelona de las compensaciones,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'cio':cvV>, <'nes':cVs>]"
269,Barcelona de carbono en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
270,Barcelona nivel añoblemente,"[<'a':V>, <'ño':cV>, <'ble':ccV>, <'men':cVc>, <'te':cV>]"
271,Barcelona por el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
272,Barcelona la emperatura para,"[<'pa':cV>, <'ra':cV>]"
273,Barcelona la estrategia del orden,"[<'or':Vc>, <'den':cVc>]"
274,Barcelona dición de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
275,Barcelona el mercado por el marco,"[<'mar':cVc>, <'co':cV>]"
276,Barcelona en la mayor energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
277,Barcelona porte de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
278,Barcelona los pales de producto,"[<'pro':ccV>, <'duc':cvc>, <'to':cV>]"
279,Barcelona pervicio en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
280,Barcelona la energía nacional,"[<'na':cV>, <'cio':cvV>, <'nal':cVc>]"
281,Barcelona de la sociedad para,"[<'pa':cV>, <'ra':cV>]"
282,Barcelona de las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
283,Barcelona de las consecuciones,"[<'con':cVc>, <'se':sV>, <'cu':cv>, <'cio':cvV>, <'nes':cVs>]"
284,Barcelona el precio de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
285,Barcelona calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
286,Barcelona so informe de las altas,"[<'al':Vc>, <'tas':cVs>]"
287,Barcelona los segundos estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
288,Barcelona todo el amor de hacer,"[<'ha':cV>, <'cer':cVc>]"
289,Barcelona de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
290,Barcelona de co han contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
291,Barcelona interesista de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
292,Barcelona por decisión son control,"[<'con':cVc>, <'trol':ccVc>]"
