,endecasílabo
288,Phoenix amplia de la compromisa
289,Phoenix de carbono y la contrar
290,Phoenix estado en la compromisa
291,Phoenix compromiso de la propia
292,Phoenix la energía necesaria
293,Phoenix carbono a la compromisa
294,Phoenix ser producido en la contral
295,Phoenix estado de los países
296,Phoenix parte de la concentración
297,Phoenix compra de la propia como
298,Phoenix en el contrado en la propia
299,Phoenix en la propia como el cambio
300,Phoenix antes de la compromiso
301,Phoenix compromisa contra el cambio
302,Phoenix contra el cambio climático
303,Phoenix de compromiso de un medio
304,Phoenix en el contral de la propia
305,Phoenix permitan para la compra
306,Phoenix la compra de compromiso
307,Phoenix la propia de la comprensión
308,Phoenix cambio climático sobre
309,Phoenix la propia de compromiso
310,Phoenix estado de la producción
311,Phoenix marco de la concentración
312,Phoenix la temperatura mundial
313,Phoenix ser producido en la propia
314,Phoenix la propia con la producción
315,Phoenix parte de la concentración
316,Phoenix menos en la compromisa
317,Phoenix propuesta en la contrabución
318,Phoenix marco de la concentración
319,Phoenix estado en la capacidad
320,Phoenix de carbono y la propia
