,verse,terminacion
26,Asunción consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
27,Asunción ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
28,Asunción de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Asunción de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
30,Asunción la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
31,Asunción de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
32,Asunción en la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
33,Asunción con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
34,Asunción en los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
35,Asunción estar general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
36,Asunción la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
37,Asunción ir el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Asunción la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
39,Asunción la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
40,Asunción umbre al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
41,Asunción actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
42,Asunción políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
43,Asunción con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
44,Asunción la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Asunción en la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
46,Asunción de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Asunción ente de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
48,Asunción ente a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
49,Asunción de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
50,Asunción la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
51,Asunción tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Asunción que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
53,Asunción en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
54,Asunción de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
55,Asunción la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
56,Asunción de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
57,Asunción la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
58,Asunción aumento del clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Asunción de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
60,Asunción energética en el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
61,Asunción centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
62,Asunción de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
63,Asunción medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
64,Asunción bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
65,Asunción de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
66,Asunción continuación de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
67,Asunción la población de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
68,Asunción por consumidor para estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
69,Asunción de la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
70,Asunción las decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
71,Asunción modelo actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
72,Asunción esta el mundo con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
73,Asunción en el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
74,Asunción de consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
75,Asunción la concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
76,Asunción funda se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
77,Asunción como un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
78,Asunción registrar como consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
79,Asunción como consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
80,Asunción en la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
81,Asunción o que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
82,Asunción contribuyen a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
83,Asunción primer calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
84,Asunción las inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
85,Asunción de los efectos finalistas,"[<'fi':cv>, <'na':cV>, <'lis':cvs>, <'tas':cVs>]"
86,Asunción contribución sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
87,Asunción sobre el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
88,Asunción de la previsión del acesto,"[<'a':V>, <'ces':cVs>, <'to':cV>]"
89,Asunción del acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
90,Asunción el proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
91,Asunción los países de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
92,Asunción de la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
93,Asunción mente de la población están,"[<'es':Vs>, <'tán':cVc>]"
94,Asunción la sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
95,Asunción la población de la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
96,Asunción previsión de los medios de este,"[<'es':Vs>, <'te':cV>]"
97,Asunción del gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
98,Asunción por la buena contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
99,Asunción los países de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
100,Asunción la combustión de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
101,Asunción puedo estar la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
102,Asunción te parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
103,Asunción de las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
104,Asunción de los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
105,Asunción contente de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
106,Asunción cantidad de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
107,Asunción mantenida entre la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
108,Asunción con el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
109,Asunción pueden el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
110,Asunción mercado que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
111,Asunción de la segunda concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
112,Asunción las países para virturar,"[<'vi':cv>, <'rtu':ccv>, <'rar':cVc>]"
113,Asunción a forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
114,Asunción la concentración de la educción,"[<'e':V>, <'duc':cvc>, <'ción':cvVc>]"
115,Asunción la contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
116,Asunción de energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
117,Asunción a de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
118,Asunción pueda despertar lo que es una,"[<'u':v>, <'na':cV>]"
119,Asunción de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
120,Asunción fósiles y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
121,Asunción estado de las cancidades,"[<'can':cVc>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
122,Asunción la superficie de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
123,Asunción electricidad y el poner,"[<'po':cV>, <'ner':cVc>]"
124,Asunción el poner en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
125,Asunción de los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
126,Asunción la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
127,Asunción en los retroposos de capaz,"[<'ca':cV>, <'paz':cVc>]"
128,Asunción de carbono algo internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
129,Asunción la reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
130,Asunción principal responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
131,Asunción partir del problema del medio,"[<'me':cV>, <'dio':cvV>]"
132,Asunción del problema del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
133,Asunción se ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
134,Asunción los de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
135,Asunción la temperatura del nivel,"[<'ni':cv>, <'vel':cVc>]"
136,Asunción contribución a la precisión,"[<'pre':ccV>, <'ci':cv>, <'sión':svVc>]"
137,Asunción los periodos del pauso medio,"[<'me':cV>, <'dio':cvV>]"
138,Asunción e al medio ambiente en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
139,Asunción medidas por la emisión de este,"[<'es':Vs>, <'te':cV>]"
140,Asunción e en el carbón y consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
141,Asunción a en un modelo en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
142,Asunción e al banco de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
143,Asunción de carbono para el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
144,Asunción de eren en las palanidades,"[<'pa':cV>, <'la':cV>, <'ni':cv>, <'da':cV>, <'des':cVs>]"
145,Asunción medio ambiente por la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
146,Asunción de agua tantos de los modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
147,Asunción dicionadas de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
148,Asunción los países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
149,Asunción contribuir el albedo es la alta,"[<'al':Vc>, <'ta':cV>]"
150,Asunción concentración de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
151,Asunción la contribución del mar soda,"[<'so':sV>, <'da':cV>]"
152,Asunción contribución del mar soda este,"[<'es':Vs>, <'te':cV>]"
153,Asunción en el consumo en la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
154,Asunción ción en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
155,Asunción el medio ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
156,Asunción medio ambiente y un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
157,Asunción y un problema de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
158,Asunción la contención al energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
159,Asunción con el sector energético,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'co':cV>]"
160,Asunción mundo en el besta del modelo,"[<'mo':cV>, <'de':cV>, <'lo':cV>]"
161,Asunción la internacional del convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
162,Asunción en la fuerte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
163,Asunción de la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
164,Asunción de las partes de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
165,Asunción los contenidos por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
166,Asunción golíticos entre la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
167,Asunción sus actividades por solo,"[<'so':sV>, <'lo':cV>]"
168,Asunción la ieversidad dio esta tendencia,"[<'ten':cVc>, <'den':cVc>, <'cia':cvV>]"
169,Asunción el convenio sobre el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
170,Asunción guarda ante para lo que es algo,"[<'al':Vc>, <'go':cV>]"
171,Asunción a carbón de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
172,Asunción que el consumo en la mayor parte,"[<'par':cVc>, <'te':cV>]"
173,Asunción la consecuencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
174,Asunción idad de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
175,Asunción calar el informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
176,Asunción los países de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
177,Asunción de la estrategia de los pales,"[<'pa':cV>, <'les':cVs>]"
178,Asunción contribución a la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
179,Asunción a la cantidad de las pasia,"[<'pa':cV>, <'sia':svV>]"
180,Asunción de la sociedad de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
181,Asunción la deficienta de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
182,Asunción de carbono de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
183,Asunción de la conferencia del país,"[<'pa':cV>, <'ís':Vs>]"
184,Asunción del país de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
185,Asunción la cumbre del clima este estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
186,Asunción marca a elemente con la salud,"[<'sa':sV>, <'lud':cvc>]"
187,Asunción transmitivo de la cupación,"[<'cu':cv>, <'pa':cV>, <'ción':cvVc>]"
188,Asunción cantidad de los partes de esta,"[<'es':Vs>, <'ta':cV>]"
189,Asunción de un contexto de las ciudades,"[<'ciu':cvv>, <'da':cV>, <'des':cVs>]"
190,Asunción genencia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
191,Asunción de la concentración del país,"[<'pa':cV>, <'ís':Vs>]"
192,Asunción io es alguno de los sectores,"[<'sec':sVc>, <'to':cV>, <'res':cVs>]"
193,Asunción la mitura de los restondes,"[<'res':cVs>, <'ton':cVc>, <'des':cVs>]"
194,Asunción los restondes en el corbunto,"[<'cor':cVc>, <'bun':cvc>, <'to':cV>]"
195,Asunción su hermano de los productos,"[<'pro':ccV>, <'duc':cvc>, <'tos':cVs>]"
196,Asunción contexto de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
197,Asunción recursos de la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
198,Asunción ima problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
199,Asunción el calentamiento del marco,"[<'mar':cVc>, <'co':cV>]"
200,Asunción ergético y la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
201,Asunción nor un sumo de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
202,Asunción la sociedad para compesar,"[<'com':cVc>, <'pe':cV>, <'sar':sVc>]"
203,Asunción los países de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
204,Asunción is de carbono en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
205,Asunción las emisiones de derechos,"[<'de':cV>, <'rec':cVc>, <'hos':cVs>]"
206,Asunción un sucuento al besoar medio,"[<'me':cV>, <'dio':cvV>]"
207,Asunción s intervales de los años,"[<'a':V>, <'ños':cVs>]"
208,Asunción el climático en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
209,Asunción tencia de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
210,Asunción cuerte para los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
211,Asunción ndo en la actualización del clima,"[<'cli':ccv>, <'ma':cV>]"
212,Asunción la cauda por la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
213,Asunción muchas discribes para menos,"[<'me':cV>, <'nos':cVs>]"
214,Asunción del fundo de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
215,Asunción del nivel del mar de permitir,"[<'pe':cV>, <'rmi':ccv>, <'tir':cvc>]"
216,Asunción ario de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
217,Asunción de los combastibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
218,Asunción tan la marta de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
219,Asunción la incertidumbre en la matura,"[<'ma':cV>, <'tu':cv>, <'ra':cV>]"
220,Asunción de la contemplación del mismo,"[<'mis':cvs>, <'mo':cV>]"
221,Asunción icial de los países de estos,"[<'es':Vs>, <'tos':cVs>]"
222,Asunción en los crecimientos previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
223,Asunción de la sociedad sobre el siglo,"[<'si':sv>, <'glo':ccV>]"
224,Asunción de los países de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
225,Asunción amor en el consumo medio,"[<'me':cV>, <'dio':cvV>]"
226,Asunción en el consumo medio albental,"[<'a':V>, <'lben':ccVc>, <'tal':cVc>]"
227,Asunción de los consumo de la vida,"[<'vi':cv>, <'da':cV>]"
228,Asunción de los estados de los gases,"[<'ga':cV>, <'ses':sVs>]"
229,Asunción la primera agua el enfermedad,"[<'en':Vc>, <'fer':cVc>, <'me':cV>, <'dad':cVc>]"
230,Asunción para la estado en la situación,"[<'si':sv>, <'tua':cvV>, <'ción':cvVc>]"
231,Asunción son los menos para consirter,"[<'con':cVc>, <'si':sv>, <'rter':ccVc>]"
232,Asunción el el caso de la cuplición,"[<'cu':cv>, <'pli':ccv>, <'ción':cvVc>]"
233,Asunción la cauda del siglo xxi fillen,"[<'fi':cv>, <'llen':ccVc>]"
234,Asunción es partes de la terrenasión,"[<'te':cV>, <'rre':ccV>, <'na':cV>, <'sión':svVc>]"
235,Asunción contra el almo el internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
236,Asunción a los países en la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
237,Asunción medida por la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
238,Asunción la contribución del madeo,"[<'ma':cV>, <'de':cV>, <'o':V>]"
239,Asunción contaminacion en recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
240,Asunción ue en el consenso del aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
241,Asunción e los supuestos para el algo,"[<'al':Vc>, <'go':cV>]"
242,Asunción para el algo del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
243,Asunción l que esta ver su distribución,"[<'dis':cvs>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
244,Asunción aminación de los metanos,"[<'me':cV>, <'ta':cV>, <'nos':cVs>]"
245,Asunción los metanos de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
246,Asunción en el reino en los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
247,Asunción anción de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
248,Asunción de la segunda concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
249,Asunción al climático es un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
250,Asunción en la salud la de la corta,"[<'cor':cVc>, <'ta':cV>]"
251,Asunción de calentamiento de ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
252,Asunción de cos siguientes en el sector,"[<'sec':sVc>, <'tor':cVc>]"
253,Asunción a puede tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
254,Asunción ser la capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
255,Asunción o que la forma internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
256,Asunción la forma internacional de esta,"[<'es':Vs>, <'ta':cV>]"
257,Asunción de los países de los medios,"[<'me':cV>, <'dios':cvVs>]"
258,Asunción de la energía para anterior,"[<'an':Vc>, <'te':cV>, <'rior':cvVc>]"
259,Asunción perdirio de los políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
260,Asunción n muy probable que el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
261,Asunción los cambien el transmision como,"[<'co':cV>, <'mo':cV>]"
262,Asunción de los sistemas cantidades,"[<'can':cVc>, <'ti':cv>, <'da':cV>, <'des':cVs>]"
263,Asunción sistemas cantidades de esta,"[<'es':Vs>, <'ta':cV>]"
264,Asunción seria de la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
265,Asunción de tiempos de calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
266,Asunción de calentamiento del mito,"[<'mi':cv>, <'to':cV>]"
267,Asunción la estableción de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
268,Asunción nacional de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
269,Asunción las emisiones con el suelo,"[<'sue':svV>, <'lo':cV>]"
270,Asunción de la contempia internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
271,Asunción internacional el enfrento,"[<'en':Vc>, <'fren':ccVc>, <'to':cV>]"
272,Asunción recursos en la simulación,"[<'si':sv>, <'mu':cv>, <'la':cV>, <'ción':cvVc>]"
273,Asunción la muerte no se de apareza,"[<'a':V>, <'pa':cV>, <'re':cV>, <'za':cV>]"
274,Asunción la economía y las propias,"[<'pro':ccV>, <'pias':cvVs>]"
275,Asunción de la salud y la intersención,"[<'in':vc>, <'ter':cVc>, <'sen':sVc>, <'ción':cvVc>]"
276,Asunción la evolución de los hidrogos,"[<'hi':cv>, <'dro':ccV>, <'gos':cVs>]"
277,Asunción la despersión de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
278,Asunción la actividad del clima en la esta,"[<'es':Vs>, <'ta':cV>]"
279,Asunción de carbono a la interesidad,"[<'in':vc>, <'te':cV>, <'re':cV>, <'si':sv>, <'dad':cVc>]"
280,Asunción a presentar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
281,Asunción la concentración del posible,"[<'po':cV>, <'si':sv>, <'ble':ccV>]"
282,Asunción de la escosa de la lonciara,"[<'lon':cVc>, <'cia':cvV>, <'ra':cV>]"
283,Asunción consecuencia y en el marco,"[<'mar':cVc>, <'co':cV>]"
284,Asunción y en el marco del sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
285,Asunción en el consumo en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
286,Asunción contexto de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
287,Asunción y el problema el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
288,Asunción de carbono estados indican,"[<'in':vc>, <'di':cv>, <'can':cVc>]"
