,endecasílabo
167,Ambositra menos de la contribución
168,Ambositra por el cambio climático
169,Ambositra climático y la propia
170,Ambositra de compromiso de carbón
171,Ambositra carbono en la compromisa
172,Ambositra permitado de la tierra
173,Ambositra carbono por un problema
174,Ambositra de combustibles fósiles
175,Ambositra producto en la concentración
176,Ambositra proceso de compromiso
177,Ambositra el proyecto en la compromisa
178,Ambositra contra el cambio climático
179,Ambositra medida de compromiso
180,Ambositra la estado de la comprensión
181,Ambositra parte de la comprendencia
182,Ambositra la comprensión de la compra
183,Ambositra de la compra de carbono
184,Ambositra proceso de compromiso
185,Ambositra desarrollar el problema
186,Ambositra compromiso de la contrar
187,Ambositra la compromisa de cambio
188,Ambositra contra el cambio climático
189,Ambositra segundo contra la propia
190,Ambositra la propia de compromiso
191,Ambositra la propia de compromiso
192,Ambositra compromiso de la compra
193,Ambositra de carbono en la atmósfera
194,Ambositra menos en la contribución
195,Ambositra menos en las emisiones
196,Ambositra carbono en la compromisa
197,Ambositra ser producido en la propia
198,Ambositra la energía para el cambio
199,Ambositra a la producción de la propia
200,Ambositra parte de la concentración
201,Ambositra de carbono a la producción
202,Ambositra de compromiso de cambio
203,Ambositra tendría en la consecuencia
204,Ambositra consecuencia de la contrar
205,Ambositra la contrar la concentración
206,Ambositra de contra la contra el cambio
207,Ambositra en la comprensión de la estada
208,Ambositra en el cambio climático esta
209,Ambositra de la propia como contra
210,Ambositra producto en la contra el cambio
211,Ambositra productos de la producción
212,Ambositra propio con la concentración
213,Ambositra de carbono de la propia
214,Ambositra marca de la concentración
215,Ambositra producción de la producción
216,Ambositra contra la compromicado
217,Ambositra la producción de la compra
218,Ambositra países de contra el cambio
219,Ambositra se desarrollar el cambio
220,Ambositra problema de compromiso
221,Ambositra medida de la intersidad
222,Ambositra el proceso de contra el cambio
223,Ambositra conjunto de compromiso
224,Ambositra la producción de la compra
225,Ambositra en la concentración de la actual
226,Ambositra consecuencia de la compren
227,Ambositra la compren de consecuencia
228,Ambositra parte de la contribución
229,Ambositra contra el cambio climático
230,Ambositra compromiso de la mayor
231,Ambositra secuedad de la atmósfera
232,Ambositra la mayor por la producción
233,Ambositra la producción de la compra
234,Ambositra la propia en la compromisa
235,Ambositra contra el cambio climático
236,Ambositra la demanda de la propia
237,Ambositra de la propia contra el cambio
238,Ambositra contra el cambio climático
239,Ambositra la intersidad biológica
240,Ambositra la compromisa continuar
241,Ambositra de la contrar la contración
242,Ambositra el problema de compromiso
243,Ambositra parte de la compromisa
244,Ambositra contra el cambio climático
245,Ambositra contra el cambio climático
246,Ambositra economía necesitad
247,Ambositra parte de la contra el cambio
248,Ambositra permitado en el consumo
249,Ambositra parte de la contra el cambio
250,Ambositra menos de la concentración
251,Ambositra de carbono y la contrar
252,Ambositra compromiso de la propia
253,Ambositra la energía necesaria
254,Ambositra carbono a la compromisa
255,Ambositra en el cambio climático esta
256,Ambositra ser producido en la contral
257,Ambositra parte de la concentración
258,Ambositra compra de la propia como
259,Ambositra el contrado en la propia como
260,Ambositra compromisa contra el cambio
261,Ambositra contra el cambio climático
262,Ambositra el cambio climático sobre
263,Ambositra de compromiso de un medio
264,Ambositra permitan para la compra
265,Ambositra la compra de compromiso
266,Ambositra la propia de la comprensión
267,Ambositra cambio climático sobre
268,Ambositra la propia de compromiso
269,Ambositra marco de la concentración
270,Ambositra la temperatura mundial
271,Ambositra ser producido en la propia
272,Ambositra la propia con la producción
273,Ambositra parte de la concentración
274,Ambositra menos en la compromisa
275,Ambositra en el mar de la contribución
276,Ambositra propuesta en la contrabución
277,Ambositra marco de la concentración
278,Ambositra de carbono y la propia
279,Ambositra el sumento de la demanda
