,verse,terminacion
168,Ciudad Juárez la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
169,Ciudad Juárez por esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Ciudad Juárez de la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Ciudad Juárez ar se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
172,Ciudad Juárez el carbono e intensidad,"[<'in':vc>, <'ten':cVc>, <'si':sv>, <'dad':cVc>]"
173,Ciudad Juárez a menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Ciudad Juárez la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
175,Ciudad Juárez control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
176,Ciudad Juárez cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
177,Ciudad Juárez e el climático sobre,"[<'so':sV>, <'bre':ccV>]"
178,Ciudad Juárez ida tando el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
179,Ciudad Juárez del país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Ciudad Juárez la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
181,Ciudad Juárez cara de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
182,Ciudad Juárez el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
183,Ciudad Juárez ivo de las últimas,"[<'úl':Vc>, <'ti':cv>, <'mas':cVs>]"
184,Ciudad Juárez vidad para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
185,Ciudad Juárez problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
186,Ciudad Juárez ra a la mayor estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
187,Ciudad Juárez los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
188,Ciudad Juárez carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
189,Ciudad Juárez contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
190,Ciudad Juárez la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
191,Ciudad Juárez un farzamiento selia,"[<'se':sV>, <'lia':cvV>]"
192,Ciudad Juárez selia de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
193,Ciudad Juárez un sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
194,Ciudad Juárez de los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
195,Ciudad Juárez de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
196,Ciudad Juárez para los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
197,Ciudad Juárez para que el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
198,Ciudad Juárez docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
199,Ciudad Juárez relación de los sueños,"[<'sue':svV>, <'ños':cVs>]"
200,Ciudad Juárez los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
201,Ciudad Juárez a a las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
202,Ciudad Juárez el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
203,Ciudad Juárez muchas discribes para,"[<'pa':cV>, <'ra':cV>]"
204,Ciudad Juárez discribes para menos,"[<'me':cV>, <'nos':cVs>]"
205,Ciudad Juárez para menos se decer,"[<'de':cV>, <'cer':cVc>]"
206,Ciudad Juárez un problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
207,Ciudad Juárez de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
208,Ciudad Juárez s de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
209,Ciudad Juárez del mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
210,Ciudad Juárez icial de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
211,Ciudad Juárez de los países de estos,"[<'es':Vs>, <'tos':cVs>]"
212,Ciudad Juárez alegar el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
213,Ciudad Juárez el clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
214,Ciudad Juárez amor en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
215,Ciudad Juárez en el consumo medio,"[<'me':cV>, <'dio':cvV>]"
216,Ciudad Juárez a en la atmósfera el tiempo,"[<'tiem':cvVc>, <'po':cV>]"
217,Ciudad Juárez ición de los consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
218,Ciudad Juárez idad de los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
219,Ciudad Juárez de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
220,Ciudad Juárez e esta segunda cinco,"[<'cin':cvc>, <'co':cV>]"
221,Ciudad Juárez e son los menos para,"[<'pa':cV>, <'ra':cV>]"
222,Ciudad Juárez contribuir el el caso,"[<'ca':cV>, <'so':sV>]"
223,Ciudad Juárez untados en la cauda,"[<'cau':cVv>, <'da':cV>]"
224,Ciudad Juárez en la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
225,Ciudad Juárez mundo de la reducción,"[<'re':cV>, <'duc':cvc>, <'ción':cvVc>]"
226,Ciudad Juárez la reducción del clima,"[<'cli':ccv>, <'ma':cV>]"
227,Ciudad Juárez protecolo de kioto,"[<'kio':cvV>, <'to':cV>]"
228,Ciudad Juárez de kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
229,Ciudad Juárez de la presencia empresa,"[<'em':Vc>, <'pre':ccV>, <'sa':sV>]"
230,Ciudad Juárez a de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
231,Ciudad Juárez de la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
232,Ciudad Juárez de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
233,Ciudad Juárez recursos en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
234,Ciudad Juárez para la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
235,Ciudad Juárez para el algo del medio,"[<'me':cV>, <'dio':cvV>]"
236,Ciudad Juárez en este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
237,Ciudad Juárez particular las partes,"[<'par':cVc>, <'tes':cVs>]"
238,Ciudad Juárez partes de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
239,Ciudad Juárez campan previsto puede,"[<'pue':cvV>, <'de':cV>]"
240,Ciudad Juárez gracia de las empresas,"[<'em':Vc>, <'pre':ccV>, <'sas':sVs>]"
241,Ciudad Juárez idad de los contextos,"[<'con':cVc>, <'tex':cVx>, <'tos':cVs>]"
242,Ciudad Juárez de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
243,Ciudad Juárez s de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
244,Ciudad Juárez de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
245,Ciudad Juárez los tres estas posibles,"[<'po':cV>, <'si':sv>, <'bles':ccVs>]"
246,Ciudad Juárez de la luz al estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
247,Ciudad Juárez ha sido en el periodo,"[<'pe':cV>, <'rio':cvV>, <'do':cV>]"
248,Ciudad Juárez de el problema se decir,"[<'de':cV>, <'cir':cvc>]"
249,Ciudad Juárez de de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
250,Ciudad Juárez a puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
251,Ciudad Juárez medidas de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
252,Ciudad Juárez carbono están continuar,"[<'con':cVc>, <'ti':cv>, <'nuar':cvVc>]"
253,Ciudad Juárez ura y el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
254,Ciudad Juárez capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
255,Ciudad Juárez s de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
256,Ciudad Juárez carbono de este interse,"[<'in':vc>, <'ter':cVc>, <'se':sV>]"
257,Ciudad Juárez carbón de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
258,Ciudad Juárez ra una esta contamora,"[<'con':cVc>, <'ta':cV>, <'mo':cV>, <'ra':cV>]"
259,Ciudad Juárez s en la demorica,"[<'de':cV>, <'mo':cV>, <'ri':cv>, <'ca':cV>]"
260,Ciudad Juárez de la energía para,"[<'pa':cV>, <'ra':cV>]"
261,Ciudad Juárez contror diencia a ausentiada,"[<'au':Vv>, <'sen':sVc>, <'tia':cvV>, <'da':cV>]"
262,Ciudad Juárez en aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
263,Ciudad Juárez los s en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
264,Ciudad Juárez que el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
265,Ciudad Juárez los cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
266,Ciudad Juárez urar de los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
267,Ciudad Juárez e carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
268,Ciudad Juárez de inversión de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
269,Ciudad Juárez de la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
270,Ciudad Juárez ica de las informes,"[<'in':vc>, <'for':cVc>, <'mes':cVs>]"
271,Ciudad Juárez carbono en los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
