,endecasílabo
186,Lower Hutt esta contra el proyecto
187,Lower Hutt estado se ha contral
188,Lower Hutt desarrollar el cambio
189,Lower Hutt climático en el cambio
190,Lower Hutt contra la compromisa
191,Lower Hutt es el mar y el cambio
192,Lower Hutt ser seguir en el cambio
193,Lower Hutt contra la capacidad
194,Lower Hutt la propia contra el cambio
195,Lower Hutt contra la diversidad
196,Lower Hutt se prevenda a la propia
197,Lower Hutt contra la concentración
198,Lower Hutt la compromisa contra
199,Lower Hutt contra la concentración
200,Lower Hutt propia en la compromisa
201,Lower Hutt la propia contra el cambio
202,Lower Hutt el cambio climático
203,Lower Hutt cambio climático esta
204,Lower Hutt contra la concentración
205,Lower Hutt e de la contribución
206,Lower Hutt contra la compromisa
207,Lower Hutt climático es de arrollo
208,Lower Hutt contra las emisiones
209,Lower Hutt la contrar la contración
210,Lower Hutt el cambio climático
211,Lower Hutt el cambio climático
212,Lower Hutt la propia de consumo
213,Lower Hutt contra la concentración
214,Lower Hutt contra la compromisa
215,Lower Hutt contra la contribución
216,Lower Hutt carbono y la contrar
217,Lower Hutt contra la contrabución
218,Lower Hutt problema de la compra
219,Lower Hutt contra la consecuencia
220,Lower Hutt de la estada de la esta
221,Lower Hutt de la temperatura
222,Lower Hutt contra la compromisa
223,Lower Hutt esta esta mayor parte
224,Lower Hutt producido en la contral
225,Lower Hutt segundo particular
226,Lower Hutt particular el cambio
227,Lower Hutt la compra de la propia
228,Lower Hutt el contrado en la propia
229,Lower Hutt estado de la mayor
230,Lower Hutt se han estableciente
231,Lower Hutt contra la compromisa
232,Lower Hutt compromiso de un medio
233,Lower Hutt el contral de la propia
234,Lower Hutt el cambio climático
235,Lower Hutt sobre la compromisa
236,Lower Hutt sobre la compromisa
237,Lower Hutt estado en la atmósfera
238,Lower Hutt contra la compromisa
239,Lower Hutt de la temperatura
240,Lower Hutt menos de la estratoral
241,Lower Hutt estado a la producción
242,Lower Hutt producido en la propia
243,Lower Hutt producción de la propia
244,Lower Hutt antes de contra el cambio
245,Lower Hutt parte de la comprención
246,Lower Hutt contra la compromiso
247,Lower Hutt al cambio climático
248,Lower Hutt carbono y la propia
